platform,simulator,dataset_variant,perturbation,replicate,summary,score,delta,expected_damaged_layer,evidence_state
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,0,Novelty-Gated Plausibility,2.8821065655717124e-05,-0.01590347919523191,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,1,Balanced Realism,0.7650879729521628,-0.2057157519851719,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,1,Spatial Tissue Fidelity,0.6891275074797606,-0.2833951768210702,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,1,Novelty-Gated Plausibility,1.9898880900127953e-05,-0.0159124013799875,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,2,Balanced Realism,0.7647814414206313,-0.20602228351670338,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,2,Spatial Tissue Fidelity,0.6891275074797606,-0.2833951768210702,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,2,Novelty-Gated Plausibility,1.4378966870544308e-05,-0.015917921294017083,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,3,Balanced Realism,0.7647939414206313,-0.2060097835167034,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,3,Spatial Tissue Fidelity,0.6891275074797606,-0.2833951768210702,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,3,Novelty-Gated Plausibility,1.621678568056174e-05,-0.015916083475207066,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,4,Balanced Realism,0.7653820044836943,-0.20542172045364038,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,4,Spatial Tissue Fidelity,0.6891275074797606,-0.2833951768210702,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_low,4,Novelty-Gated Plausibility,2.033082314472716e-05,-0.0159119694377429,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,0,Balanced Realism,0.7598549365066263,-0.2109487884307084,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,0,Spatial Tissue Fidelity,0.6840770024292556,-0.28844568187157515,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,0,Novelty-Gated Plausibility,0.00011377622405186186,-0.015818524036835764,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,1,Balanced Realism,0.7638868468260367,-0.206916878111298,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,1,Spatial Tissue Fidelity,0.6891275074797606,-0.2833951768210702,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,1,Novelty-Gated Plausibility,8.246278821493357e-05,-0.015849837472672695,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,2,Balanced Realism,0.7606495311012209,-0.21015419383611378,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,2,Spatial Tissue Fidelity,0.6840770024292556,-0.28844568187157515,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,2,Novelty-Gated Plausibility,5.833560618494851e-05,-0.01587396465470268,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,3,Balanced Realism,0.7641683783575681,-0.20663534657976657,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,3,Spatial Tissue Fidelity,0.6891275074797606,-0.2833951768210702,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,3,Novelty-Gated Plausibility,6.633972187187959e-05,-0.015865960539015747,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,4,Balanced Realism,0.7644624098890997,-0.20634131504823494,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,4,Spatial Tissue Fidelity,0.6891275074797606,-0.2833951768210702,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_medium,4,Novelty-Gated Plausibility,8.254307887770752e-05,-0.01584975718200992,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,0,Balanced Realism,0.762129189168379,-0.20867453576895567,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,0,Spatial Tissue Fidelity,0.6891275074797606,-0.2833951768210702,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,0,Novelty-Gated Plausibility,0.00044965866303537186,-0.015482641597852256,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,1,Balanced Realism,0.7593609049750948,-0.2114428199622399,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,1,Spatial Tissue Fidelity,0.6840770024292556,-0.28844568187157515,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,1,Novelty-Gated Plausibility,0.00035609671750464156,-0.015576203543382986,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,2,Balanced Realism,0.7589168734435633,-0.2118868514937714,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,2,Spatial Tissue Fidelity,0.6840770024292556,-0.28844568187157515,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,2,Novelty-Gated Plausibility,0.00024569799761302053,-0.015686602263274608,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,3,Balanced Realism,0.7589543734435633,-0.21184935149377138,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,3,Spatial Tissue Fidelity,0.6840770024292556,-0.28844568187157515,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,3,Novelty-Gated Plausibility,0.0002758037676575118,-0.015656496493230115,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,4,Balanced Realism,0.7624232206999105,-0.20838050423742416,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,4,Spatial Tissue Fidelity,0.6891275074797606,-0.2833951768210702,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,copy_reference_jitter_high,4,Novelty-Gated Plausibility,0.0003410067674487606,-0.015591293493438867,,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,0,Balanced Realism,0.7438261095910198,-0.2269776153463149,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,0,Spatial Tissue Fidelity,0.8180687467219604,-0.15445393757887038,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,0,Novelty-Gated Plausibility,0.03950248557092673,0.023570185310039106,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,1,Balanced Realism,0.7438261095910198,-0.2269776153463149,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,1,Spatial Tissue Fidelity,0.8180687467219604,-0.15445393757887038,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,1,Novelty-Gated Plausibility,0.03950248557092673,0.023570185310039106,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,2,Balanced Realism,0.7438261095910198,-0.2269776153463149,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,2,Spatial Tissue Fidelity,0.8180687467219604,-0.15445393757887038,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,2,Novelty-Gated Plausibility,0.03950248557092673,0.023570185310039106,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,3,Balanced Realism,0.7438261095910198,-0.2269776153463149,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,3,Spatial Tissue Fidelity,0.8180687467219604,-0.15445393757887038,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,3,Novelty-Gated Plausibility,0.03950248557092673,0.023570185310039106,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,4,Balanced Realism,0.7438261095910198,-0.2269776153463149,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,4,Spatial Tissue Fidelity,0.8180687467219604,-0.15445393757887038,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_low,4,Novelty-Gated Plausibility,0.03950248557092673,0.023570185310039106,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,0,Balanced Realism,0.6665389659191715,-0.3042647590181632,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,0,Spatial Tissue Fidelity,0.7438974500543908,-0.22862523424644,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,0,Novelty-Gated Plausibility,0.10709691692999866,0.09116461666911103,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,1,Balanced Realism,0.6665389659191715,-0.3042647590181632,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,1,Spatial Tissue Fidelity,0.7438974500543908,-0.22862523424644,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,1,Novelty-Gated Plausibility,0.10709691692999866,0.09116461666911103,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,2,Balanced Realism,0.6665389659191715,-0.3042647590181632,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,2,Spatial Tissue Fidelity,0.7438974500543908,-0.22862523424644,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,2,Novelty-Gated Plausibility,0.10709691692999866,0.09116461666911103,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,3,Balanced Realism,0.6665389659191715,-0.3042647590181632,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,3,Spatial Tissue Fidelity,0.7438974500543908,-0.22862523424644,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,3,Novelty-Gated Plausibility,0.10709691692999866,0.09116461666911103,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,4,Balanced Realism,0.6665389659191715,-0.3042647590181632,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,4,Spatial Tissue Fidelity,0.7438974500543908,-0.22862523424644,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,random_spatial_field_injection_medium,4,Novelty-Gated Plausibility,0.10709691692999866,0.09116461666911103,spatial_gene,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,0,Balanced Realism,0.5596797796949587,-0.41112394524237594,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,0,Spatial Tissue Fidelity,0.42435742397766285,-0.5481652603231679,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,0,Novelty-Gated Plausibility,0.009185158720546845,-0.0067471415403407824,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,1,Balanced Realism,0.5596797796949587,-0.41112394524237594,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,1,Spatial Tissue Fidelity,0.42435742397766285,-0.5481652603231679,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,1,Novelty-Gated Plausibility,0.009185158720546845,-0.0067471415403407824,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,2,Balanced Realism,0.5596797796949587,-0.41112394524237594,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,2,Spatial Tissue Fidelity,0.42435742397766285,-0.5481652603231679,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,2,Novelty-Gated Plausibility,0.009185158720546845,-0.0067471415403407824,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,3,Balanced Realism,0.5596797796949587,-0.41112394524237594,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,3,Spatial Tissue Fidelity,0.42435742397766285,-0.5481652603231679,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,3,Novelty-Gated Plausibility,0.009185158720546845,-0.0067471415403407824,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,4,Balanced Realism,0.5596797796949587,-0.41112394524237594,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,4,Spatial Tissue Fidelity,0.42435742397766285,-0.5481652603231679,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,invalid_coordinates_control,4,Novelty-Gated Plausibility,0.009185158720546845,-0.0067471415403407824,spatial,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,0,Balanced Realism,0.7209853670547881,-0.24981835788254658,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,0,Spatial Tissue Fidelity,0.6394315404574352,-0.33309114384339555,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,0,Novelty-Gated Plausibility,0.011832417878665066,-0.004099882382222562,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,1,Balanced Realism,0.7209853670547881,-0.24981835788254658,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,1,Spatial Tissue Fidelity,0.6394315404574352,-0.33309114384339555,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,1,Novelty-Gated Plausibility,0.011832417878665066,-0.004099882382222562,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,2,Balanced Realism,0.7209853670547881,-0.24981835788254658,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,2,Spatial Tissue Fidelity,0.6394315404574352,-0.33309114384339555,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,2,Novelty-Gated Plausibility,0.011832417878665066,-0.004099882382222562,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,3,Balanced Realism,0.7209853670547881,-0.24981835788254658,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,3,Spatial Tissue Fidelity,0.6394315404574352,-0.33309114384339555,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,3,Novelty-Gated Plausibility,0.011832417878665066,-0.004099882382222562,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,4,Balanced Realism,0.7209853670547881,-0.24981835788254658,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,4,Spatial Tissue Fidelity,0.6394315404574352,-0.33309114384339555,proximity,computed
MERFISH,SRTsim-rb-tissue,SpatialDE,missing_label_control,4,Novelty-Gated Plausibility,0.011832417878665066,-0.004099882382222562,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,0,Balanced Realism,0.6097360134079073,-0.32234943779030045,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,0,Spatial Tissue Fidelity,0.4908901391260451,-0.4297992503870673,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,0,Novelty-Gated Plausibility,0.0009046210075783274,-0.0004782464325443883,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,1,Balanced Realism,0.6079391143615693,-0.3241463368366384,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,1,Spatial Tissue Fidelity,0.48849427373092774,-0.43219511578218467,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,1,Novelty-Gated Plausibility,0.0009019550790616082,-0.00048091236106110745,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,2,Balanced Realism,0.6077541453518664,-0.3243313058463413,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,2,Spatial Tissue Fidelity,0.4882476483846574,-0.432441741128455,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,2,Novelty-Gated Plausibility,0.0009016806539854298,-0.0004811867861372859,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,3,Balanced Realism,0.6190604210152933,-0.3130250301829144,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,3,Spatial Tissue Fidelity,0.5033226826025599,-0.41736670691055255,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,3,Novelty-Gated Plausibility,0.000918454953448967,-0.0004644124866737487,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,4,Balanced Realism,0.6156901004140047,-0.316395350784203,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,4,Spatial Tissue Fidelity,0.49882892180084154,-0.42186046771227087,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,coordinate_shuffle,4,Novelty-Gated Plausibility,0.0009134546537271921,-0.00046941278639552357,spatial,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,0,Balanced Realism,0.8198720266003077,-0.11221342459790007,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,0,Spatial Tissue Fidelity,0.7710714900492456,-0.14961789946386683,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,0,Novelty-Gated Plausibility,0.001216384537700389,-0.00016648290242232667,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,1,Balanced Realism,0.8204769150773261,-0.11160853612088162,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,1,Spatial Tissue Fidelity,0.7718780080186033,-0.14881138149450912,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,1,Novelty-Gated Plausibility,0.0012172819667705444,-0.00016558547335217126,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,2,Balanced Realism,0.8221768947699001,-0.10990855642830766,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,2,Spatial Tissue Fidelity,0.774144647608702,-0.14654474190441036,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,2,Novelty-Gated Plausibility,0.0012198041030861669,-0.0001630633370365488,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,3,Balanced Realism,0.8235202733313775,-0.10856517786683029,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,3,Spatial Tissue Fidelity,0.7759358190240052,-0.1447535704891072,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,3,Novelty-Gated Plausibility,0.001221797176221294,-0.00016107026390142169,proximity,computed
Visium,SRTsim-rf-domain,SpatialDE,label_shuffle,4,Balanced Realism,0.8209062278483666,-0.1111792233498411,proximity,computed
